age,average_transaction_amount,city,customer_id,daily_transaction_count,favourite_categories,income,large_purchase_tendency,merchant_loyalty,morning_preference,preferred_payment_methods,scenario_id,scenario_type,spending_variability,travel_tendency,usual_device,usual_end_hour,usual_payment_method,usual_start_hour,weekend_activity_multiplier
29,2599.46,Hyderabad,C0494,1,Travel|Food,77297,0.11456909184191862,0.7498301589237215,0.6036610628760621,UPI|CARD|NET_BANKING,SCN-002026-0494,KYC_IDENTITY,0.25234239432656014,0.026872314938637294,D0494,22,UPI,9,0.732545496037756
48,3402.58,Pune,C0495,3,Entertainment|Shopping,101656,0.11741028715107286,0.6941480863236081,0.6829386763171418,CARD|UPI|NET_BANKING,SCN-002026-0495,CLASSIFIER_EVALUATION,0.3476684159408008,0.2475731156234715,D0495,21,CARD,9,1.3304126824968305
32,2745.47,Pune,C0496,3,Entertainment|Fuel|Shopping,100024,0.1162112141673087,0.8907099523056385,0.2957482680380679,CARD|UPI|NET_BANKING,SCN-002026-0496,CLASSIFIER_EVALUATION,0.21439345859333292,0.12710428339269822,D0496,20,CARD,6,0.9021196899480686
67,4409.24,Hyderabad,C0497,5,Entertainment|Travel,139105,0.04297751228016727,0.5176134172056137,0.709861526610766,CARD|UPI|NET_BANKING,SCN-002026-0497,COMMUNICATION_SCAM,0.16994583475256778,0.19502738328004574,D0497,21,CARD,10,0.7574722365533958
49,2627.85,Bangalore,C0498,4,Food|Shopping,92444,0.10318154715364217,0.7708849252424199,0.7849873313026474,NET_BANKING|UPI|CARD,SCN-002026-0498,LONGITUDINAL_BEHAVIOR,0.20320198050073585,0.16945972912721094,D0498,20,NET_BANKING,8,0.7678090378474811
30,2268.45,Hyderabad,C0499,6,Food|Fuel|Entertainment,93825,0.09342543829752907,0.46065403500081936,0.6125481339314301,UPI|CARD|NET_BANKING,SCN-002026-0499,TRANSACTION_ANOMALY,0.24698400076197996,0.2458327632397173,D0499,21,UPI,9,1.491846522057525
40,3599.44,Mumbai,C0500,3,Shopping|Food|Entertainment,112955,0.0914358108065358,0.45705757348447157,0.7340427923926476,UPI|CARD|NET_BANKING,SCN-002026-0500,LONGITUDINAL_BEHAVIOR,0.20581911796114982,0.10524736069287982,D0500,20,UPI,7,1.3142804419517304
62,3326.47,Bangalore,C0501,1,Electronics|Travel|Entertainment,108504,0.10976960729839512,0.4527354403233475,0.742959605415795,UPI|CARD|NET_BANKING,SCN-002026-0501,TRANSACTION_ANOMALY,0.14502144379918036,0.044822978755067515,D0501,20,UPI,8,0.9948215504729385
37,1372.34,Bangalore,C0502,1,Shopping|Food,53504,0.05647900016823937,0.7048465180606892,0.7929602160819695,CARD|UPI|NET_BANKING,SCN-002026-0502,CLASSIFIER_EVALUATION,0.32498350607147136,0.2063378552984714,D0502,20,CARD,8,1.2861980124592503
46,2188.79,Pune,C0503,4,Fuel|Shopping,92575,0.027412548593600164,0.7147202290106016,0.6068607854482704,CARD|UPI|NET_BANKING,SCN-002026-0503,LONGITUDINAL_BEHAVIOR,0.16050770228617448,0.11105433105630946,D0503,20,CARD,9,1.2440988701624505
19,1330.19,Pune,C0504,1,Shopping|Travel,55422,0.062773520277557,0.5514799404599735,0.7931275355639771,UPI|CARD|NET_BANKING,SCN-002026-0504,KYC_IDENTITY,0.1633654661132134,0.18452253906942842,D0504,22,UPI,10,1.2981386821180436
57,3453.14,Mumbai,C0505,3,Fuel|Food,119608,0.028389164714175023,0.5107542421929597,0.7640662349111385,CARD|UPI|NET_BANKING,SCN-002026-0505,KYC_IDENTITY,0.3380513537940216,0.21730070340741708,D0505,22,CARD,10,1.1410707154335795
70,4687.3,Hyderabad,C0506,5,Food|Entertainment,147600,0.0894510181613061,0.8970944876724929,0.45491150194050545,UPI|CARD|NET_BANKING,SCN-002026-0506,COMMUNICATION_SCAM,0.17847872095893969,0.05390882622546875,D0506,22,UPI,10,1.3778869912982066
65,3366.31,Pune,C0507,3,Travel|Entertainment|Electronics,142806,0.02367210590314063,0.819767484935932,0.545592673686911,NET_BANKING|UPI|CARD,SCN-002026-0507,KYC_IDENTITY,0.1262084373495608,0.12965291280876148,D0507,22,NET_BANKING,9,1.0455495712614324
43,3526.5,Mumbai,C0508,3,Electronics|Shopping|Entertainment,113435,0.11479344697803902,0.5412607958917747,0.443174268683329,CARD|UPI|NET_BANKING,SCN-002026-0508,LONGITUDINAL_BEHAVIOR,0.15599724248397495,0.12355878353197222,D0508,22,CARD,9,1.061635911949533
47,3467.91,Mumbai,C0509,3,Shopping|Entertainment|Fuel,102879,0.0683311223612379,0.49971283905927594,0.7866763633550109,NET_BANKING|UPI|CARD,SCN-002026-0509,CLASSIFIER_EVALUATION,0.2612464322448071,0.04696136756490425,D0509,21,NET_BANKING,6,0.822606542299801
35,2082.63,Delhi,C0510,2,Entertainment|Fuel,89349,0.051686343501424786,0.8309645174579661,0.6090762293141736,CARD|UPI|NET_BANKING,SCN-002026-0510,KYC_IDENTITY,0.2727474293255697,0.2369198652149703,D0510,22,CARD,7,0.942816935196908
35,2188.38,Bangalore,C0511,2,Shopping|Food,85884,0.11993330897109387,0.46697378747090085,0.30532690341605806,NET_BANKING|UPI|CARD,SCN-002026-0511,COMMUNICATION_SCAM,0.21798407330571806,0.12611974085924732,D0511,21,NET_BANKING,8,1.145541493230405
32,2265.09,Delhi,C0512,3,Food|Entertainment,84288,0.020036468378013875,0.7054744338666974,0.29552068951031235,UPI|CARD|NET_BANKING,SCN-002026-0512,COMMUNICATION_SCAM,0.27580869698825594,0.13811075698857458,D0512,23,UPI,8,1.4760255978712822
62,3692.7,Bangalore,C0513,6,Entertainment|Fuel,134435,0.04512675219386936,0.6642159803759053,0.2636201881426652,CARD|UPI|NET_BANKING,SCN-002026-0513,KYC_IDENTITY,0.12372339483385526,0.12836488473424207,D0513,20,CARD,7,0.7705986280992851
59,2631.34,Mumbai,C0514,2,Food|Entertainment,107804,0.054351810898396136,0.805112408508396,0.6671471700363885,NET_BANKING|UPI|CARD,SCN-002026-0514,COMMUNICATION_SCAM,0.1493603175315426,0.20123102415656394,D0514,23,NET_BANKING,8,0.8273484067622365
39,2111.57,Hyderabad,C0515,2,Shopping|Electronics,90384,0.09002515494266335,0.7493129265709838,0.5925732430380648,UPI|CARD|NET_BANKING,SCN-002026-0515,COMMUNICATION_SCAM,0.24570799988676942,0.1514595609381128,D0515,23,UPI,7,1.076933669906282
50,3720.63,Bangalore,C0516,4,Travel|Electronics,117337,0.03617867602397591,0.772789848477156,0.42416932790470224,UPI|CARD|NET_BANKING,SCN-002026-0516,COMMUNICATION_SCAM,0.15375677175679256,0.20960301773530807,D0516,23,UPI,7,1.396671351489166
45,3588.37,Delhi,C0517,2,Fuel|Entertainment|Food,109007,0.08668781454109288,0.6075311467938439,0.5733582964801083,UPI|CARD|NET_BANKING,SCN-002026-0517,LONGITUDINAL_BEHAVIOR,0.28266497284917413,0.21254770667934875,D0517,20,UPI,10,1.3808094074572317
46,2124.24,Delhi,C0518,2,Entertainment|Shopping|Electronics,94817,0.10459351982702983,0.8589231933138778,0.5915652285612976,CARD|UPI|NET_BANKING,SCN-002026-0518,CLASSIFIER_EVALUATION,0.12087347531015154,0.14598991962662453,D0518,21,CARD,10,1.1112407318695279
31,1724.08,Delhi,C0519,3,Fuel|Food,77243,0.06201512373587767,0.5155268146670843,0.42231211211800024,CARD|UPI|NET_BANKING,SCN-002026-0519,LONGITUDINAL_BEHAVIOR,0.14084738527512572,0.09997798975685863,D0519,23,CARD,10,0.8121479919206368
38,2078.73,Delhi,C0520,1,Entertainment|Food,84329,0.08283244924807466,0.6980679724309287,0.33961110364319624,UPI|CARD|NET_BANKING,SCN-002026-0520,TRANSACTION_ANOMALY,0.1308148845721334,0.07770019985361881,D0520,22,UPI,7,1.1190455291172348
65,3578.65,Hyderabad,C0521,5,Electronics|Food,121638,0.11660150937553956,0.5272518810044785,0.6543662324714463,NET_BANKING|UPI|CARD,SCN-002026-0521,COMMUNICATION_SCAM,0.1845039373026966,0.06463985567028152,D0521,23,NET_BANKING,9,1.1451265935882162
39,1960.08,Pune,C0522,4,Fuel|Entertainment,68775,0.0800635856442039,0.5993678764648284,0.32309172417444454,CARD|UPI|NET_BANKING,SCN-002026-0522,LONGITUDINAL_BEHAVIOR,0.23555596717772662,0.21617976906448672,D0522,23,CARD,6,0.8883939528091718
47,2267.98,Delhi,C0523,3,Fuel|Electronics|Travel,84708,0.09820321310421433,0.6954107395837882,0.32559549175773855,CARD|UPI|NET_BANKING,SCN-002026-0523,CLASSIFIER_EVALUATION,0.3012742886081565,0.08010594224773611,D0523,23,CARD,9,1.4538806783222165
23,2415.94,Bangalore,C0524,1,Travel|Shopping,92918,0.10549767491687395,0.7025863626515946,0.35364432475187535,CARD|UPI|NET_BANKING,SCN-002026-0524,COMMUNICATION_SCAM,0.21837469643311697,0.09352758859459438,D0524,20,CARD,7,0.830774941668965
54,3584.83,Pune,C0525,1,Fuel|Travel,131423,0.042460811286977054,0.6786959266071945,0.38870299108095374,CARD|UPI|NET_BANKING,SCN-002026-0525,CLASSIFIER_EVALUATION,0.17889567956446548,0.19607571039964244,D0525,20,CARD,8,1.2273515791626215
46,3182.56,Pune,C0526,3,Food|Travel,92377,0.1090204746368765,0.48572568083719647,0.3046941633239515,NET_BANKING|UPI|CARD,SCN-002026-0526,CLASSIFIER_EVALUATION,0.2597964009047405,0.15293601860709705,D0526,20,NET_BANKING,9,1.430014520828388
53,3237.79,Mumbai,C0527,3,Travel|Shopping|Electronics,97204,0.11847973532405111,0.8277219351489166,0.3817408662537578,CARD|UPI|NET_BANKING,SCN-002026-0527,COMMUNICATION_SCAM,0.17585658734944795,0.0661604274941698,D0527,22,CARD,7,1.0080432252555418
29,1789.03,Bangalore,C0528,1,Electronics|Food,53352,0.11985941923573891,0.8444731148657765,0.35522881457575517,UPI|CARD|NET_BANKING,SCN-002026-0528,CLASSIFIER_EVALUATION,0.1442248368000015,0.14276388348706445,D0528,23,UPI,10,0.7918500698899825
52,2305.5,Bangalore,C0529,3,Food|Fuel,98578,0.1000430943776465,0.7580303635706482,0.5499380244886153,CARD|UPI|NET_BANKING,SCN-002026-0529,COMMUNICATION_SCAM,0.14838346939621527,0.2000480288934884,D0529,20,CARD,7,1.2198477267181809
56,4248.82,Pune,C0530,4,Shopping|Electronics,120192,0.10954605210210379,0.5420794908371446,0.36453634006743335,CARD|UPI|NET_BANKING,SCN-002026-0530,KYC_IDENTITY,0.15344159148729797,0.028487331594210272,D0530,20,CARD,8,1.3309262818616716
29,2068.08,Pune,C0531,3,Fuel|Travel|Food,86113,0.055313820172869246,0.8237877260099725,0.5420454704395661,UPI|CARD|NET_BANKING,SCN-002026-0531,KYC_IDENTITY,0.1509981413264291,0.08722526008454612,D0531,21,UPI,9,1.3564372806587712
53,3123.03,Bangalore,C0532,2,Entertainment|Shopping|Fuel,129706,0.03530365686474272,0.45981344932768287,0.5002522000731063,CARD|UPI|NET_BANKING,SCN-002026-0532,TRANSACTION_ANOMALY,0.28378409173858765,0.23678577239256393,D0532,23,CARD,8,1.3468616533680753
53,2976.94,Bangalore,C0533,3,Fuel|Entertainment|Electronics,100179,0.06865841628416366,0.8307648743665306,0.28038711180825815,UPI|CARD|NET_BANKING,SCN-002026-0533,CLASSIFIER_EVALUATION,0.3104257505981633,0.19411357143350805,D0533,20,UPI,7,1.0315972793942507
48,2221.43,Mumbai,C0534,2,Entertainment|Travel,91704,0.07089564944636736,0.5730124026075376,0.6520777019312625,UPI|CARD|NET_BANKING,SCN-002026-0534,LONGITUDINAL_BEHAVIOR,0.3478315416183833,0.05076335957284661,D0534,22,UPI,8,1.3555089082111358
23,3441.45,Mumbai,C0535,2,Shopping|Food|Entertainment,103047,0.09418363130046285,0.6172079940008293,0.5424788104920164,NET_BANKING|UPI|CARD,SCN-002026-0535,KYC_IDENTITY,0.16509362726257887,0.11016019861261973,D0535,22,NET_BANKING,8,0.9820490804289503
60,4615.15,Delhi,C0536,3,Electronics|Fuel,135306,0.047842108274443844,0.611785473865609,0.34939177898047347,CARD|UPI|NET_BANKING,SCN-002026-0536,LONGITUDINAL_BEHAVIOR,0.21121856752050025,0.19340791708136684,D0536,21,CARD,7,0.7564190005091267
59,3251.75,Delhi,C0537,4,Fuel|Food,123751,0.03694200116328185,0.6250905471660735,0.341197244968574,NET_BANKING|UPI|CARD,SCN-002026-0537,LONGITUDINAL_BEHAVIOR,0.18828306253086333,0.12388309522853967,D0537,21,NET_BANKING,6,1.4851749865212922
41,2605.05,Bangalore,C0538,1,Entertainment|Food|Fuel,91274,0.1003343886265714,0.7066781485702825,0.42613651306841993,UPI|CARD|NET_BANKING,SCN-002026-0538,CLASSIFIER_EVALUATION,0.19026305066847896,0.14133999555585125,D0538,21,UPI,9,0.9809303516915249
19,1468.83,Pune,C0539,2,Food|Electronics,64473,0.09838704786610301,0.7853490102287365,0.5680039035187789,CARD|UPI|NET_BANKING,SCN-002026-0539,LONGITUDINAL_BEHAVIOR,0.16583229970941168,0.1607414413926537,D0539,23,CARD,8,0.8694428039574551
55,2928.73,Pune,C0540,1,Electronics|Shopping,120592,0.11693770574795208,0.6441309015762362,0.7723588639653367,UPI|CARD|NET_BANKING,SCN-002026-0540,TRANSACTION_ANOMALY,0.2800021130170114,0.12932261472475587,D0540,20,UPI,10,0.9886417252308393
22,1337.07,Mumbai,C0541,2,Entertainment|Electronics,43854,0.07119802743841543,0.8815052927078857,0.43953511986789306,CARD|UPI|NET_BANKING,SCN-002026-0541,LONGITUDINAL_BEHAVIOR,0.3456508293020526,0.09408537551567235,D0541,22,CARD,9,0.8709405008330668
64,3938.41,Mumbai,C0542,4,Food|Entertainment|Shopping,154382,0.041378566029386867,0.8805712519705104,0.31445544538906567,UPI|CARD|NET_BANKING,SCN-002026-0542,COMMUNICATION_SCAM,0.14573528069701897,0.14285758297816836,D0542,23,UPI,7,1.286556886017403
28,1483.21,Pune,C0543,1,Shopping|Electronics,58408,0.050019168720987675,0.5315309877002,0.4588176157265677,CARD|UPI|NET_BANKING,SCN-002026-0543,TRANSACTION_ANOMALY,0.31470460553324586,0.0405142256843085,D0543,23,CARD,10,1.0263797694263288
38,3961.21,Hyderabad,C0544,3,Food|Electronics,123210,0.09143702120761296,0.767333340153864,0.30783962859825437,UPI|CARD|NET_BANKING,SCN-002026-0544,COMMUNICATION_SCAM,0.2992578467159663,0.19679058431293825,D0544,23,UPI,6,1.2433323438399824
48,3537.24,Delhi,C0545,2,Entertainment|Food|Shopping,126701,0.027487603721438995,0.8999902955840589,0.5974165729596089,UPI|CARD|NET_BANKING,SCN-002026-0545,CLASSIFIER_EVALUATION,0.1331491946068862,0.06021281642788451,D0545,20,UPI,6,1.3371993359154628
30,2481.13,Bangalore,C0546,1,Fuel|Electronics,70344,0.10606437968225799,0.701101825629967,0.5280327975817897,NET_BANKING|UPI|CARD,SCN-002026-0546,CLASSIFIER_EVALUATION,0.1479754046709469,0.06426134084314962,D0546,23,NET_BANKING,10,1.1684313280162817
50,2429.14,Delhi,C0547,5,Shopping|Travel,108373,0.11345073318669908,0.5160236438028353,0.501547789254222,NET_BANKING|UPI|CARD,SCN-002026-0547,CLASSIFIER_EVALUATION,0.12459640982907415,0.18852217532241838,D0547,22,NET_BANKING,8,0.7239672127202573
24,2126.68,Hyderabad,C0548,1,Food|Entertainment,93720,0.05403949467513322,0.5162712344423096,0.2852190919280829,UPI|CARD|NET_BANKING,SCN-002026-0548,CLASSIFIER_EVALUATION,0.23066348801582956,0.14802193422484386,D0548,21,UPI,7,1.3010073111688873
38,2132.76,Hyderabad,C0549,2,Fuel|Food,94009,0.10668880175602186,0.8952533048240342,0.5481889364258384,CARD|UPI|NET_BANKING,SCN-002026-0549,COMMUNICATION_SCAM,0.2693657748821705,0.06011269592690313,D0549,23,CARD,6,0.7271613299438702
18,1232.77,Mumbai,C0550,1,Entertainment|Electronics,54644,0.061411866710979396,0.6635896507705258,0.7086866305659867,UPI|CARD|NET_BANKING,SCN-002026-0550,KYC_IDENTITY,0.16705368094820677,0.0992157264649615,D0550,21,UPI,6,0.7225251258494056
49,3712.65,Bangalore,C0551,3,Electronics|Shopping|Entertainment,113404,0.10965433593500942,0.7611932015165885,0.26613481231091607,CARD|UPI|NET_BANKING,SCN-002026-0551,CLASSIFIER_EVALUATION,0.1976251547197186,0.22450100758869573,D0551,23,CARD,6,0.8443693816456985
25,2090.09,Mumbai,C0552,4,Fuel|Shopping,83920,0.06876165406165212,0.8396767565082071,0.2549672560471465,CARD|UPI|NET_BANKING,SCN-002026-0552,COMMUNICATION_SCAM,0.28243646812291423,0.10927393960173258,D0552,21,CARD,7,0.8934020224346484
31,2101.64,Mumbai,C0553,2,Shopping|Food|Travel,74922,0.07956064257738332,0.47747567290881826,0.7380145110061465,CARD|UPI|NET_BANKING,SCN-002026-0553,COMMUNICATION_SCAM,0.17782382537337235,0.04420524840742995,D0553,23,CARD,8,0.7960505898665419
58,2984.45,Mumbai,C0554,4,Fuel|Entertainment|Travel,125323,0.11775125158352347,0.8297193696602945,0.2628730117345099,UPI|CARD|NET_BANKING,SCN-002026-0554,LONGITUDINAL_BEHAVIOR,0.22488466581512354,0.07035311337750191,D0554,21,UPI,10,1.4101227041599687
31,1846.1,Bangalore,C0555,1,Shopping|Fuel,67086,0.0692877471000414,0.6151178617325679,0.33086473113197457,NET_BANKING|UPI|CARD,SCN-002026-0555,KYC_IDENTITY,0.3459296026222618,0.08869393323607015,D0555,23,NET_BANKING,7,1.2438601832218992
37,1848.05,Mumbai,C0556,1,Shopping|Electronics,69603,0.04576824910680606,0.7167320542546338,0.27975311910466066,UPI|CARD|NET_BANKING,SCN-002026-0556,TRANSACTION_ANOMALY,0.15898801275709096,0.2113770869666841,D0556,20,UPI,7,1.1429228128571882
57,2286.62,Bangalore,C0557,1,Travel|Electronics|Shopping,98381,0.11761188161526008,0.7309998844043493,0.4270315005970982,CARD|UPI|NET_BANKING,SCN-002026-0557,KYC_IDENTITY,0.3273060366903745,0.16047543600572314,D0557,20,CARD,9,1.363713756476645
21,1205.6,Hyderabad,C0558,2,Food|Entertainment,48461,0.10603369348803625,0.6593823708294733,0.2547565329909344,CARD|UPI|NET_BANKING,SCN-002026-0558,TRANSACTION_ANOMALY,0.16771743343021925,0.1765645192302936,D0558,22,CARD,9,0.769240646220768
38,3498.25,Bangalore,C0559,2,Electronics|Travel|Entertainment,115141,0.08007059629445036,0.635428237496341,0.5141596441786103,UPI|CARD|NET_BANKING,SCN-002026-0559,COMMUNICATION_SCAM,0.14415367265218584,0.13918357956757438,D0559,21,UPI,10,0.8956967446390586
64,2670.05,Mumbai,C0560,1,Fuel|Shopping,104178,0.11619371890145654,0.539861277068033,0.715938881760595,NET_BANKING|UPI|CARD,SCN-002026-0560,COMMUNICATION_SCAM,0.23463298511297662,0.23587123317750372,D0560,21,NET_BANKING,8,1.3983665714784133
36,1911.14,Mumbai,C0561,1,Entertainment|Fuel|Shopping,78635,0.0622363277374902,0.8587267096164565,0.79963270098465,UPI|CARD|NET_BANKING,SCN-002026-0561,CLASSIFIER_EVALUATION,0.26511032849756144,0.09347158403144268,D0561,22,UPI,10,1.4967063266205618
64,3549.67,Mumbai,C0562,4,Travel|Fuel|Entertainment,126323,0.05056256596121249,0.5896050702945332,0.7536336881589665,NET_BANKING|UPI|CARD,SCN-002026-0562,TRANSACTION_ANOMALY,0.31816268099564704,0.047126471140117976,D0562,22,NET_BANKING,8,1.4695680651180092
27,3096.29,Bangalore,C0563,2,Fuel|Entertainment,98446,0.11490285212097748,0.45098318734434895,0.28894149053996365,CARD|UPI|NET_BANKING,SCN-002026-0563,LONGITUDINAL_BEHAVIOR,0.21260449833820072,0.07106102490843014,D0563,21,CARD,10,1.0417647999915685
44,2579.78,Bangalore,C0564,3,Fuel|Entertainment|Travel,103201,0.02595556924031535,0.46518412674604775,0.2593315998804688,UPI|CARD|NET_BANKING,SCN-002026-0564,CLASSIFIER_EVALUATION,0.26189144932188135,0.17891048347284588,D0564,23,UPI,10,1.3613491432198679
64,4585.97,Delhi,C0565,4,Travel|Fuel,143904,0.06488739811778402,0.7226531760422261,0.6218903484948752,CARD|UPI|NET_BANKING,SCN-002026-0565,LONGITUDINAL_BEHAVIOR,0.33454968084905473,0.23174856747554468,D0565,21,CARD,7,1.2955410941047014
63,3232.04,Pune,C0566,2,Shopping|Fuel,129790,0.11237578207222351,0.5566072097339662,0.3566886636816673,UPI|CARD|NET_BANKING,SCN-002026-0566,TRANSACTION_ANOMALY,0.3093057288157175,0.022975641001851736,D0566,23,UPI,10,1.0637027957771354
34,2143.6,Pune,C0567,1,Fuel|Travel,86302,0.1125669634293945,0.49525756004882393,0.6761873571573609,UPI|CARD|NET_BANKING,SCN-002026-0567,TRANSACTION_ANOMALY,0.2330147427444069,0.06708338629891088,D0567,20,UPI,10,1.1928542208931685
50,2897.3,Delhi,C0568,1,Shopping|Travel,118145,0.03188884276638291,0.5513842760194083,0.5536290979663454,UPI|CARD|NET_BANKING,SCN-002026-0568,TRANSACTION_ANOMALY,0.21008243013436528,0.1498391780577271,D0568,20,UPI,6,1.1487437905252402
30,1935.21,Bangalore,C0569,1,Shopping|Food,83889,0.10598943980668654,0.6402212512512258,0.21716497692323058,CARD|UPI|NET_BANKING,SCN-002026-0569,COMMUNICATION_SCAM,0.2675055815849455,0.19450325977293834,D0569,20,CARD,6,1.4295101258515848
58,4022.44,Mumbai,C0570,5,Electronics|Travel,125579,0.09541764078327027,0.763081251671304,0.45037876833559587,UPI|CARD|NET_BANKING,SCN-002026-0570,COMMUNICATION_SCAM,0.1897072807690164,0.15010851682557133,D0570,22,UPI,10,1.1449435108035406
53,2953.2,Bangalore,C0571,1,Entertainment|Electronics,98468,0.06502080638814861,0.7900304723320872,0.653896460103613,UPI|CARD|NET_BANKING,SCN-002026-0571,KYC_IDENTITY,0.30602224459068306,0.23775778637731612,D0571,20,UPI,6,0.9194878594858471
19,1781.45,Bangalore,C0572,1,Travel|Shopping|Food,77290,0.08111414941711252,0.6686733228572962,0.7550829786579216,UPI|CARD|NET_BANKING,SCN-002026-0572,LONGITUDINAL_BEHAVIOR,0.3335102849121163,0.217114425695758,D0572,23,UPI,9,1.2656785826961048
19,978.55,Hyderabad,C0573,1,Shopping|Fuel|Travel,34765,0.04099062105233012,0.5273248107098154,0.27045533486174167,CARD|UPI|NET_BANKING,SCN-002026-0573,COMMUNICATION_SCAM,0.16233172999831802,0.09372137417875173,D0573,20,CARD,9,1.4511852952918962
50,3281.85,Bangalore,C0574,2,Fuel|Food|Shopping,111087,0.09657227782391509,0.7448638569375983,0.33399115479390357,UPI|CARD|NET_BANKING,SCN-002026-0574,KYC_IDENTITY,0.3125807200766687,0.20387515306013632,D0574,23,UPI,9,1.2854124012045995
52,2622.84,Bangalore,C0575,1,Shopping|Fuel,93729,0.10286884672599354,0.59711387954919,0.4576859823728501,UPI|CARD|NET_BANKING,SCN-002026-0575,COMMUNICATION_SCAM,0.34113133027387055,0.0395666366143583,D0575,23,UPI,7,0.8763257657877523
54,3705.9,Delhi,C0576,3,Travel|Shopping|Electronics,112103,0.04398544148797451,0.6297260529823133,0.6516038168097977,CARD|UPI|NET_BANKING,SCN-002026-0576,LONGITUDINAL_BEHAVIOR,0.13358761397806432,0.04377199875476458,D0576,22,CARD,7,0.9133623994327393
58,4078.76,Mumbai,C0577,3,Entertainment|Fuel|Shopping,123411,0.028099676990091187,0.6663112818936541,0.5893427311635387,UPI|CARD|NET_BANKING,SCN-002026-0577,COMMUNICATION_SCAM,0.12567655731761135,0.07981132646482034,D0577,23,UPI,10,1.3108999133198236
36,2582.32,Pune,C0578,5,Fuel|Shopping,83880,0.11056096856308097,0.8790238822590527,0.5797378406422152,UPI|CARD|NET_BANKING,SCN-002026-0578,LONGITUDINAL_BEHAVIOR,0.1307633945678991,0.11652926805368793,D0578,23,UPI,7,0.7988226463815474
26,840.62,Delhi,C0579,2,Entertainment|Electronics,34209,0.05547224694300018,0.5303848413200949,0.2376479788063241,CARD|UPI|NET_BANKING,SCN-002026-0579,COMMUNICATION_SCAM,0.3072151337306299,0.23591627789272723,D0579,21,CARD,10,1.2356514353224513
65,3000.78,Bangalore,C0580,2,Electronics|Travel,116873,0.06209381921362081,0.6171117648872968,0.7896540920347466,UPI|CARD|NET_BANKING,SCN-002026-0580,TRANSACTION_ANOMALY,0.32153538253270453,0.22083375255823529,D0580,21,UPI,7,1.3966057853142135
24,2055.84,Pune,C0581,1,Entertainment|Food|Electronics,66018,0.07087868371832327,0.7517244194047753,0.738761430253909,NET_BANKING|UPI|CARD,SCN-002026-0581,KYC_IDENTITY,0.2647749558012645,0.18494730159048337,D0581,23,NET_BANKING,7,1.3590897989607529
26,1489.43,Mumbai,C0582,2,Shopping|Electronics|Travel,50955,0.023433987276862647,0.6620196404880409,0.45056824328379286,CARD|UPI|NET_BANKING,SCN-002026-0582,TRANSACTION_ANOMALY,0.2135431054233043,0.15702544158370874,D0582,20,CARD,10,0.7559011773243087
57,2784.73,Hyderabad,C0583,4,Shopping|Travel,119344,0.08043489867073185,0.895261835415251,0.628514243498699,CARD|UPI|NET_BANKING,SCN-002026-0583,LONGITUDINAL_BEHAVIOR,0.27124039610494954,0.2149827301856145,D0583,21,CARD,8,1.0477920848939624
70,3074.87,Hyderabad,C0584,3,Electronics|Fuel,138183,0.07560529698450852,0.7469246882949109,0.3183589267200825,UPI|CARD|NET_BANKING,SCN-002026-0584,LONGITUDINAL_BEHAVIOR,0.2613871507692326,0.2363925714078929,D0584,23,UPI,9,1.3772476700621683
45,2316.91,Pune,C0585,3,Food|Fuel,98939,0.10976467003469356,0.7441900277018989,0.7171327759443384,CARD|UPI|NET_BANKING,SCN-002026-0585,LONGITUDINAL_BEHAVIOR,0.3266468513094034,0.029144320459777103,D0585,20,CARD,7,1.029590238266275
61,4289.98,Delhi,C0586,2,Shopping|Entertainment,139999,0.09813250884432174,0.7870013914770586,0.5218181778359021,CARD|UPI|NET_BANKING,SCN-002026-0586,CLASSIFIER_EVALUATION,0.13405136115260236,0.06922468594958453,D0586,20,CARD,8,0.7018522796511056
50,3304.85,Mumbai,C0587,1,Food|Travel|Entertainment,96311,0.08399813093479719,0.47238251090538524,0.5642910037651825,CARD|UPI|NET_BANKING,SCN-002026-0587,CLASSIFIER_EVALUATION,0.230704341032244,0.07019390756185112,D0587,21,CARD,10,1.4535837912041367
61,3750.31,Delhi,C0588,4,Travel|Entertainment|Electronics,118227,0.10420319663574218,0.5717718451669839,0.29879977878240926,UPI|CARD|NET_BANKING,SCN-002026-0588,COMMUNICATION_SCAM,0.15683212948374925,0.0858732803885045,D0588,22,UPI,9,0.8010926858510805
31,2575.41,Pune,C0589,2,Shopping|Travel,85253,0.02980406441102343,0.6424108157120747,0.6407504386257767,UPI|CARD|NET_BANKING,SCN-002026-0589,LONGITUDINAL_BEHAVIOR,0.1856762026786047,0.2150845575499105,D0589,23,UPI,9,1.224804069802056
39,2696.76,Mumbai,C0590,3,Travel|Food,84606,0.024228680203332457,0.634893432943153,0.3794741218458927,CARD|UPI|NET_BANKING,SCN-002026-0590,KYC_IDENTITY,0.3233865061863681,0.033967134391677874,D0590,21,CARD,6,1.198822610723795
30,2693.26,Bangalore,C0591,1,Fuel|Electronics,85094,0.09671873724362749,0.8302139270787261,0.5071122659921103,CARD|UPI|NET_BANKING,SCN-002026-0591,KYC_IDENTITY,0.23706279661428728,0.1405009178428339,D0591,22,CARD,10,1.3330565117359685
44,2806.14,Pune,C0592,1,Fuel|Travel|Shopping,81192,0.033330160524837886,0.7607480027419896,0.7313284311281205,CARD|UPI|NET_BANKING,SCN-002026-0592,COMMUNICATION_SCAM,0.1585940508714824,0.15031928886645388,D0592,23,CARD,6,0.7667624103434021
