amount,city,customer_id,device_id,edge_cases,is_fraud,merchant_id,payment_method,scenario_id,scenario_type,stage,timestamp,transaction_id
2349.76,Pune,C0415,D0415,,0,M0044,UPI,SCENARIO-C0415,TRANSACTION_ANOMALY,baseline,2025-07-20 10:03:19,T004150
3103.55,Hyderabad,C0416,D0416,,0,M0106,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-06-22 20:54:56,T004151
4468.88,Hyderabad,C0416,D0416,,0,M0108,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-06-25 10:13:28,T004152
3009.79,Hyderabad,C0416,D0416,,0,M0066,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 08:48:39,T004153
9014.36,Hyderabad,C0416,D0416,large_purchase,0,M0112,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-06-27 10:14:24,T004154
3728.41,Pune,C0416,D0416,new_city,0,M0108,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-07-11 10:05:17,T004155
1057.52,Hyderabad,C0416,D0416,unusually_small_purchase,0,M0108,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-07-12 10:16:17,T004156
4053.91,Hyderabad,C0416,D0416,,0,M0066,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-07-13 19:28:54,T004157
3410.03,Hyderabad,C0416,D0416,,0,M0066,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-07-17 08:28:27,T004158
3423.9,Hyderabad,C0416,D0416,,0,M0115,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-07-18 09:51:32,T004159
2931.3,Hyderabad,C0416,D0416,,0,M0066,CARD,SCENARIO-C0416,LONGITUDINAL_BEHAVIOR,baseline,2025-07-20 07:08:32,T004160
393.85,Mumbai,C0417,D0417,unusually_small_purchase|weekend_spike,0,M0052,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-06-21 11:41:24,T004161
2963.5,Mumbai,C0417,D0417,,0,M0052,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-06-23 12:21:49,T004162
5318.67,Mumbai,C0417,D0417,,0,M0052,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-06-29 18:48:14,T004163
927.78,Bangalore,C0417,D0417,unusually_small_purchase|travel_episode,0,M0088,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-07-02 21:56:25,T004164
5776.59,Mumbai,C0417,D0417,,0,M0088,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-07-03 11:16:58,T004165
3971.1,Mumbai,C0417,D0417,,0,M0088,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-07-05 10:25:09,T004166
5243.09,Mumbai,C0417,D0417,,0,M0062,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-07-11 11:38:30,T004167
5697.38,Mumbai,C0417,D0417,off_hour,0,M0082,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-07-15 07:09:06,T004168
3572.39,Mumbai,C0417,D0417,,0,M0088,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-07-18 10:41:31,T004169
12422.02,Mumbai,C0417,D0417,large_purchase,0,M0045,CARD,SCENARIO-C0417,COMMUNICATION_SCAM,baseline,2025-07-18 18:46:20,T004170
2623.03,Hyderabad,C0418,D0418,,0,M0106,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-06-23 18:11:52,T004171
1820.59,Mumbai,C0418,D0418,new_city,0,M0112,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-06-24 08:15:11,T004172
3779.17,Hyderabad,C0418,D0418,,0,M0097,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-06-24 21:57:03,T004173
3071.4,Hyderabad,C0418,D0418,,0,M0097,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-06-27 19:03:18,T004174
4150.54,Hyderabad,C0418,D0418,off_hour|weekend_spike,0,M0013,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-06-28 04:27:26,T004175
9749.77,Hyderabad,C0418,D0418,large_purchase|alternate_payment_method,0,M0112,CARD,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-07-02 22:59:28,T004176
2804.72,Hyderabad,C0418,D0418,,0,M0106,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-07-04 18:47:45,T004177
3019.12,Hyderabad,C0418,D0418,,0,M0097,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-07-05 19:45:49,T004178
8990.36,Hyderabad,C0418,D0418,large_purchase,0,M0097,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-07-05 20:27:22,T004179
3300.91,Hyderabad,C0418,D0418,,0,M0097,UPI,SCENARIO-C0418,COMMUNICATION_SCAM,baseline,2025-07-16 09:41:16,T004180
1555.68,Pune,C0419,D0419,,0,M0103,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-06-21 10:43:18,T004181
1055.23,Pune,C0419,D0419,,0,M0077,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-06-21 20:22:30,T004182
1158.33,Pune,C0419,D0419,,0,M0103,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-06-22 17:18:50,T004183
2085.25,Pune,C0419,D0419,weekend_spike,0,M0103,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-06-22 18:28:59,T004184
5957.51,Pune,C0419,D0419,,0,M0103,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-06-28 08:07:39,T004185
1347.29,Pune,C0419,D0419,,0,M0047,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-06-29 19:39:06,T004186
1298.77,Pune,C0419,D0419,,0,M0103,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-07-03 19:19:30,T004187
1255.97,Pune,C0419,D0419,,0,M0113,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-07-06 08:49:08,T004188
1229.3,Pune,C0419,D0419,,0,M0077,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-07-07 09:58:47,T004189
1264.79,Pune,C0419,D0419,,0,M0113,CARD,SCENARIO-C0419,LONGITUDINAL_BEHAVIOR,baseline,2025-07-12 07:45:27,T004190
3202.44,Mumbai,C0420,D0420,,0,M0084,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-06-21 19:42:20,T004191
4069.05,Mumbai,C0420,D0420,,0,M0094,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-06-27 12:23:14,T004192
4287.48,Mumbai,C0420,D0420,,0,M0045,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-06-28 12:19:16,T004193
2549.34,Pune,C0420,D0420,travel_episode,0,M0094,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-07-09 14:08:53,T004194
3243.37,Mumbai,C0420,D0420,,0,M0045,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-07-11 14:59:54,T004195
9598.2,Mumbai,C0420,D0420,,0,M0057,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-07-11 18:55:18,T004196
3140.64,Hyderabad,C0420,D0420,travel_episode,0,M0057,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-07-13 20:36:15,T004197
446.68,Pune,C0420,D0420,alternate_payment_method|unusually_small_purchase|travel_episode,0,M0045,NET_BANKING,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-07-15 10:16:50,T004198
2915.43,Mumbai,C0420,D0420,,0,M0094,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-07-15 11:57:46,T004199
3646.89,Mumbai,C0420,D0420,,0,M0094,CARD,SCENARIO-C0420,CLASSIFIER_EVALUATION,baseline,2025-07-18 13:28:46,T004200
2388.97,Mumbai,C0421,D0421,,0,M0062,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-06-19 22:17:39,T004201
1997.23,Mumbai,C0421,D0421,,0,M0062,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-06-21 19:10:29,T004202
3856.65,Mumbai,C0421,D0421,weekend_spike,0,M0062,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-06-28 10:13:20,T004203
3322.32,Mumbai,C0421,D0421,,0,M0062,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-06-30 23:26:36,T004204
3380.73,Mumbai,C0421,D0421,,0,M0054,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-07-04 20:13:41,T004205
2524.52,Mumbai,C0421,D0421,,0,M0054,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-07-06 11:24:00,T004206
2490.85,Mumbai,C0421,D0421,new_merchant,0,M0063,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-07-08 21:32:23,T004207
2883.37,Mumbai,C0421,D0421,new_merchant,0,M0097,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-07-10 19:36:21,T004208
3144.05,Mumbai,C0421,D0421,,0,M0045,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-07-15 19:07:48,T004209
2631.39,Mumbai,C0421,D0421,,0,M0045,UPI,SCENARIO-C0421,COMMUNICATION_SCAM,baseline,2025-07-17 09:07:08,T004210
4162.23,Mumbai,C0422,D0422,,0,M0054,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-06-21 17:07:21,T004211
3097.61,Mumbai,C0422,D0422,,0,M0054,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-06-25 21:43:45,T004212
6928.44,Mumbai,C0422,D0422,large_purchase,0,M0054,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-06-26 11:20:24,T004213
4045.2,Mumbai,C0422,D0422,,0,M0054,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-06-27 13:55:54,T004214
2990.83,Mumbai,C0422,D0422,,0,M0088,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-06-30 17:45:11,T004215
5924.53,Mumbai,C0422,D0422,,0,M0082,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-07-02 18:42:34,T004216
2881.99,Mumbai,C0422,D0422,off_hour,0,M0054,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-07-05 07:39:02,T004217
2323.31,Mumbai,C0422,D0422,,0,M0054,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-07-09 10:22:13,T004218
2315.9,Mumbai,C0422,D0422,new_merchant,0,M0047,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-07-13 11:49:42,T004219
2119.25,Hyderabad,C0422,D0422,new_city,0,M0054,UPI,SCENARIO-C0422,CLASSIFIER_EVALUATION,baseline,2025-07-17 17:04:45,T004220
2233.47,Delhi,C0423,D0423,,0,M0030,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-06-26 23:05:26,T004221
2351.87,Delhi,C0423,D0423,,0,M0111,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-01 10:31:23,T004222
1634.09,Delhi,C0423,D0423,new_merchant,0,M0019,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-03 18:57:42,T004223
4838.84,Delhi,C0423,D0423,large_purchase,0,M0111,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-03 21:06:26,T004224
2924.67,Delhi,C0423,D0423,,0,M0111,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-05 21:56:54,T004225
2690.58,Delhi,C0423,D0423,new_merchant,0,M0017,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-09 11:21:36,T004226
5980.66,Delhi,C0423,D0423,large_purchase,0,M0051,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-16 12:28:39,T004227
2297.14,Bangalore,C0423,D0423,new_city,0,M0051,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-16 18:28:31,T004228
2310.18,Delhi,C0423,D0423,,0,M0116,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-16 19:48:46,T004229
2018.07,Delhi,C0423,D0423,off_hour,0,M0030,CARD,SCENARIO-C0423,COMMUNICATION_SCAM,baseline,2025-07-17 09:01:48,T004230
2688.88,Delhi,C0424,D0424,,0,M0030,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-27 16:24:52,T004231
8722.73,Delhi,C0424,D0424,large_purchase,0,M0111,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-27 20:30:17,T004232
3611.04,Delhi,C0424,D0424,,0,M0012,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-30 08:17:08,T004233
2953.28,Delhi,C0424,D0424,,0,M0051,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-30 10:30:52,T004234
3104.9,Delhi,C0424,D0424,,0,M0111,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-30 16:20:39,T004235
3070.68,Mumbai,C0424,D0424,new_city,0,M0019,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-30 17:16:49,T004236
3001.15,Delhi,C0424,D0424,,0,M0051,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-30 18:45:17,T004237
3113.44,Delhi,C0424,D0424,,0,M0111,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-06-30 19:02:11,T004238
2678.34,Delhi,C0424,D0424,,0,M0111,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-07-15 19:05:49,T004239
2845.79,Delhi,C0424,D0424,,0,M0019,UPI,SCENARIO-C0424,CLASSIFIER_EVALUATION,baseline,2025-07-16 09:13:16,T004240
2518.83,Bangalore,C0425,D0425,,0,M0070,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-06-20 20:32:35,T004241
2764.09,Bangalore,C0425,D0425,,0,M0028,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-06-23 12:36:30,T004242
2434.64,Delhi,C0425,D0425,travel_episode,0,M0072,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-06-26 11:05:56,T004243
1673.72,Bangalore,C0425,D0425,,0,M0020,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-06-29 20:54:54,T004244
4989.22,Bangalore,C0425,D0425,large_purchase,0,M0018,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-06-30 17:45:27,T004245
2605.78,Bangalore,C0425,D0425,,0,M0020,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-07-01 11:18:36,T004246
2271.92,Mumbai,C0425,D0425,travel_episode,0,M0070,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-07-07 13:14:52,T004247
2686.59,Bangalore,C0425,D0425,,0,M0072,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-07-07 17:00:15,T004248
1730.59,Bangalore,C0425,D0425,,0,M0018,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-07-07 18:34:25,T004249
1715.4,Bangalore,C0425,D0425,,0,M0070,UPI,SCENARIO-C0425,TRANSACTION_ANOMALY,baseline,2025-07-08 12:07:04,T004250
2989.91,Hyderabad,C0426,D0426,,0,M0011,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-06-28 10:00:27,T004251
2113.62,Hyderabad,C0426,D0426,,0,M0013,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-03 11:34:16,T004252
2409.21,Hyderabad,C0426,D0426,,0,M0013,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-04 12:40:40,T004253
3849.99,Hyderabad,C0426,D0426,,0,M0042,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-05 11:42:11,T004254
1984.34,Hyderabad,C0426,D0426,,0,M0011,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-05 20:17:36,T004255
2230.48,Hyderabad,C0426,D0426,,0,M0011,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-10 12:36:47,T004256
407.17,Hyderabad,C0426,D0426,unusually_small_purchase,0,M0042,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-11 12:05:01,T004257
1019.1,Hyderabad,C0426,D0426,,0,M0013,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-12 18:07:30,T004258
2231.76,Hyderabad,C0426,D0426,,0,M0042,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-15 09:03:05,T004259
1088.27,Hyderabad,C0426,D0426,,0,M0011,CARD,SCENARIO-C0426,KYC_IDENTITY,baseline,2025-07-18 11:32:23,T004260
2071.97,Hyderabad,C0427,D0427,,0,M0115,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-06-20 09:06:07,T004261
2057.7,Bangalore,C0427,D0427,travel_episode,0,M0066,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-06-22 09:51:18,T004262
3587.88,Hyderabad,C0427,D0427,,0,M0100,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-06-23 06:55:51,T004263
2164.02,Hyderabad,C0427,D0427,,0,M0108,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-06-23 08:38:55,T004264
1762.54,Hyderabad,C0427,D0427,,0,M0115,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-06-24 17:03:52,T004265
2324.95,Hyderabad,C0427,D0427,,0,M0108,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-06-25 19:06:33,T004266
2573.5,Hyderabad,C0427,D0427,,0,M0108,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-06-29 20:29:45,T004267
2343.6,Hyderabad,C0427,D0427,,0,M0065,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-07-06 10:54:47,T004268
2035.98,Hyderabad,C0427,D0427,,0,M0108,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-07-07 19:35:33,T004269
1979.53,Hyderabad,C0427,D0427,,0,M0066,UPI,SCENARIO-C0427,COMMUNICATION_SCAM,baseline,2025-07-16 08:11:06,T004270
5093.11,Pune,C0428,D0428,,0,M0085,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-06-29 17:03:42,T004271
1806.93,Pune,C0428,D0428,off_hour,0,M0103,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-06-29 08:40:42,T004272
3650.87,Pune,C0428,D0428,,0,M0002,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-02 20:13:26,T004273
3746.19,Pune,C0428,D0428,,0,M0103,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-05 20:18:58,T004274
3935.86,Delhi,C0428,D0428,new_city,0,M0077,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-07 20:17:11,T004275
4312.08,Pune,C0428,D0428,,0,M0085,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-13 13:54:29,T004276
3511.77,Pune,C0428,D0428,,0,M0077,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-18 17:20:44,T004277
6477.26,Pune,C0428,D0428,weekend_spike,0,M0103,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-19 10:17:49,T004278
3247.67,Pune,C0428,D0428,,0,M0002,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-19 10:42:54,T004279
11580.14,Pune,C0428,D0428,large_purchase,0,M0077,CARD,SCENARIO-C0428,KYC_IDENTITY,baseline,2025-07-20 13:04:04,T004280
3956.3,Hyderabad,C0429,D0429,,0,M0097,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-06-26 13:51:12,T004281
15237.08,Hyderabad,C0429,D0429,large_purchase,0,M0112,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-02 18:31:24,T004282
4203.19,Hyderabad,C0429,D0429,,0,M0112,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-04 11:38:12,T004283
3323.82,Hyderabad,C0429,D0429,,0,M0112,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-04 12:18:16,T004284
3491.31,Hyderabad,C0429,D0429,,0,M0097,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-04 13:55:51,T004285
6441.03,Hyderabad,C0429,D0429,,0,M0112,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-11 22:07:09,T004286
2922.39,Hyderabad,C0429,D0429,,0,M0097,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-14 21:06:47,T004287
3279.17,Hyderabad,C0429,D0429,,0,M0112,CARD,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-17 20:06:39,T004288
4266.64,Hyderabad,C0429,D0429,alternate_payment_method,0,M0106,UPI,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-18 19:26:16,T004289
5140.74,Hyderabad,C0429,D0429,alternate_payment_method,0,M0097,NET_BANKING,SCENARIO-C0429,TRANSACTION_ANOMALY,baseline,2025-07-20 22:23:14,T004290
2666.53,Mumbai,C0430,D0430,,0,M0105,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-06-22 22:43:33,T004291
3056.57,Mumbai,C0430,D0430,,0,M0026,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-02 22:00:43,T004292
4003.68,Mumbai,C0430,D0430,,0,M0026,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-05 18:12:12,T004293
3068.77,Mumbai,C0430,D0430,,0,M0026,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-08 11:08:30,T004294
2164.01,Mumbai,C0430,D0430,,0,M0014,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-10 18:00:48,T004295
3491.14,Mumbai,C0430,D0430,,0,M0105,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-13 20:28:42,T004296
2541.21,Hyderabad,C0430,D0430,travel_episode,0,M0105,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-15 13:10:09,T004297
3469.62,Mumbai,C0430,D0430,,0,M0014,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-17 09:34:01,T004298
5248.64,Mumbai,C0430,D0430,,0,M0014,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-18 11:04:48,T004299
2532.93,Mumbai,C0430,D0430,,0,M0088,CARD,SCENARIO-C0430,TRANSACTION_ANOMALY,baseline,2025-07-18 22:39:09,T004300
2610.97,Delhi,C0431,D0431,,0,M0030,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-06-19 08:57:18,T004301
478.8,Delhi,C0431,D0431,unusually_small_purchase,0,M0116,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-06-21 12:09:00,T004302
4277.87,Delhi,C0431,D0431,weekend_spike,0,M0111,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-06-21 17:05:37,T004303
1509.23,Delhi,C0431,D0431,,0,M0030,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-06-26 08:59:10,T004304
7669.23,Delhi,C0431,D0431,large_purchase,0,M0116,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-07-02 12:58:45,T004305
2399.62,Delhi,C0431,D0431,,0,M0051,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-07-04 18:17:39,T004306
1837.29,Delhi,C0431,D0431,alternate_payment_method,0,M0030,UPI,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-07-10 18:32:10,T004307
1576.12,Delhi,C0431,D0431,,0,M0111,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-07-11 22:52:16,T004308
6991.21,Delhi,C0431,D0431,large_purchase,0,M0116,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-07-17 09:21:31,T004309
1536.99,Delhi,C0431,D0431,,0,M0017,CARD,SCENARIO-C0431,TRANSACTION_ANOMALY,baseline,2025-07-17 22:30:15,T004310
2259.12,Pune,C0432,D0432,,0,M0047,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-06-25 10:14:03,T004311
2338.88,Pune,C0432,D0432,,0,M0047,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-06-25 10:48:56,T004312
3341.73,Pune,C0432,D0432,new_merchant,0,M0031,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-06-25 11:02:24,T004313
2126.0,Pune,C0432,D0432,new_merchant,0,M0019,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-07-03 18:19:17,T004314
2033.93,Pune,C0432,D0432,,0,M0095,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-07-04 10:29:41,T004315
4442.3,Pune,C0432,D0432,,0,M0095,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-07-06 15:43:44,T004316
2260.75,Pune,C0432,D0432,,0,M0005,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-07-12 20:06:37,T004317
1441.68,Hyderabad,C0432,D0432,new_city,0,M0113,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-07-14 16:30:21,T004318
2039.65,Pune,C0432,D0432,,0,M0044,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-07-16 09:47:47,T004319
2287.8,Pune,C0432,D0432,,0,M0113,UPI,SCENARIO-C0432,TRANSACTION_ANOMALY,baseline,2025-07-20 15:54:21,T004320
2360.87,Bangalore,C0433,D0433,new_merchant,0,M0041,UPI,SCENARIO-C0433,COMMUNICATION_SCAM,baseline,2025-06-19 10:23:43,T004321
1906.91,Bangalore,C0433,D0433,,0,M0046,UPI,SCENARIO-C0433,COMMUNICATION_SCAM,baseline,2025-06-23 11:43:54,T004322
2246.64,Bangalore,C0433,D0433,,0,M0020,UPI,SCENARIO-C0433,COMMUNICATION_SCAM,baseline,2025-06-26 11:23:40,T004323
1923.42,Hyderabad,C0433,D0433,travel_episode,0,M0046,UPI,SCENARIO-C0433,COMMUNICATION_SCAM,baseline,2025-06-29 07:22:22,T004324
2318.6,Bangalore,C0433,D0433,,0,M0020,UPI,SCENARIO-C0433,COMMUNICATION_SCAM,baseline,2025-06-29 21:04:05,T004325
2276.26,Mumbai,C0433,D0433,travel_episode,0,M0109,UPI,SCENARIO-C0433,COMMUNICATION_SCAM,baseline,2025-07-02 11:34:47,T004326
